1973   8   4         18177800.00
1973   8   5         18274700.00
1973   8   6         18370900.00
1973   8   7         18482500.00
1973   8   8         18588600.00
1973   8   9         18690300.00
1973   8  10         18774000.00
1973   8  11         18850300.00
1973   8  12         18942600.00
1973   8  13         19020500.00
1973   8  14         19100300.00
1973   8  15         19176000.00
1973   8  16         19217400.00
1973   8  17         19219400.00
1973   8  18         19222900.00
1973   8  19         19188000.00
1973   8  20         19180600.00
1973   8  21         19177200.00
1973   8  22         19188100.00
1973   8  23         19181900.00
1973   8  24         19210300.00
1973   8  25         19240900.00
1973   8  26         19283900.00
1973   8  27         19008200.00
1973   8  28         18731400.00
1973   8  29         18704500.00
1973   8  30         18676600.00
1973   8  31         18647700.00
1973   9   1         18617900.00
1973   9   2         18587100.00
1973   9   3         18555500.00
1973   9   4         18523100.00
1973   9   5         18596900.00
1973   9   6         18670000.00
1973   9   7         18742400.00
1973   9   8         18814200.00
1973   9   9         18885200.00
1973   9  10         18955900.00
1973   9  11         19026000.00
1973   9  12         19065000.00
1973   9  13         19103400.00
1973   9  14         19141500.00
1973   9  15         19179000.00
1973   9  16         19216300.00
1973   9  17         19253000.00
1973   9  18         19289400.00
1973   9  19         19515500.00
1973   9  20         19741200.00
1973   9  21         19966500.00
1973   9  22         19972900.00
1973   9  23         19942500.00
1973   9  24         19926800.00
1973   9  25         19878500.00
1973   9  26         19831300.00
1973   9  27         19769500.00
1973   9  28         19729700.00
1973   9  29         19699100.00
1973   9  30         19701900.00
1973  10   1         19694000.00
1973  10   2         19687600.00
1973  10   3         19670400.00
1973  10   4         19646000.00
1973  10   5         19629600.00
1973  10   6         19624900.00
1973  10   7         19634100.00
1973  10   8         19636000.00
1973  10   9         19673500.00
1973  10  10         19726100.00
1973  10  11         19808600.00
1973  10  12         19849600.00
1973  10  13         19855000.00
1973  10  14         19860200.00
1973  10  15         19882100.00
1973  10  16         19852000.00
1973  10  17         19816500.00
1973  10  18         19744100.00
1973  10  19         19645100.00
1973  10  20         19544700.00
1973  10  21         19470500.00
1973  10  22         19427400.00
1973  10  23         19412700.00
1973  10  24         19405900.00
1973  10  25         19407800.00
1973  10  26         19404000.00
1973  10  27         19421200.00
1973  10  28         19455100.00
1973  10  29         19458300.00
1973  10  30         19465300.00
1973  10  31         19446700.00
1973  11   1         19426000.00
1973  11   2         19399600.00
1973  11   3         19342800.00
1973  11   4         19267700.00
1973  11   5         19168400.00
1973  11   6         19037900.00
1973  11   7         18955600.00
1973  11   8         18881600.00
1973  11   9         18760700.00
1973  11  10         18652100.00
1973  11  11         18516900.00
1973  11  12         18400900.00
1973  11  13         18321200.00
1973  11  14         18190900.00
1973  11  15         18072200.00
1973  11  16         17923900.00
1973  11  17         17792200.00
1973  11  18         17671800.00
1973  11  19         17531800.00
1973  11  20         17353600.00
1973  11  21         17170700.00
1973  11  22         17008600.00
1973  11  23         16862800.00
1973  11  24         16699800.00
1973  11  25         16593800.00
1973  11  26         16533000.00
1973  11  27         16467200.00
1973  11  28         16356600.00
1973  11  29         16174100.00
1973  11  30         15982900.00
1973  12   1         15822200.00
1973  12   2         15564200.00
1973  12   3         15243200.00
1973  12   4         14880800.00
1973  12   5         14551600.00
1973  12   6         14409600.00
1973  12   7         14225300.00
1973  12   8         14006200.00
1973  12   9         13747000.00
1973  12  10         13510600.00
1973  12  11         13348700.00
1973  12  12         13203200.00
1973  12  13         12941300.00
1973  12  14         12669000.00
1973  12  15         12328000.00
1973  12  16         12106000.00
1973  12  17         11835800.00
1973  12  18         11487000.00
1973  12  19         11059500.00
1973  12  20         10702600.00
1973  12  21         10365100.00
1973  12  22         10124900.00
1973  12  23          9834210.00
1973  12  24          9558770.00
1973  12  25          9330290.00
1973  12  26          9163900.00
1973  12  27          8939660.00
1973  12  28          8753070.00
1973  12  29          8597180.00
1973  12  30          8461790.00
1973  12  31          8308220.00
1974   1   1          8132740.00
1974   1   2          7933740.00
1974   1   3          7769270.00
1974   1   4          7617920.00
1974   1   5          7433860.00
1974   1   6          7267370.00
1974   1   7          7108150.00
1974   1   8          7002440.00
1974   1   9          7112790.00
1974   1  10          7159030.00
1974   1  11          7129450.00
1974   1  12          7098860.00
1974   1  13          6958920.00
1974   1  14          6823220.00
1974   1  15          6606350.00
1974   1  16          6190370.00
1974   1  17          5847700.00
1974   1  18          5604270.00
1974   1  19          5343280.00
1974   1  20          5162140.00
1974   1  21          4991820.00
1974   1  22          4853090.00
1974   1  23          4766260.00
1974   1  24          4644400.00
1974   1  25          4595830.00
1974   1  26          4536660.00
1974   1  27          4497190.00
1974   1  28          4458920.00
1974   1  29          4399560.00
1974   1  30          4320500.00
1974   1  31          4273250.00
1974   2   1          4195100.00
1974   2   2          4147650.00
1974   2   3          4086160.00
1974   2   4          4037600.00
1974   2   5          4024870.00
1974   2   6          3976410.00
1974   2   7          3934610.00
1974   2   8          3909980.00
1974   2   9          3868780.00
1974   2  10          3847980.00
1974   2  11          3854540.00
1974   2  12          3831120.00
1974   2  13          3814460.00
1974   2  14          3809010.00
1974   2  15          3802040.00
1974   2  16          3791950.00
1974   2  17          3779430.00
1974   2  18          3773870.00
1974   2  19          3764480.00
1974   2  20          3749040.00
1974   2  21          3753580.00
1974   2  22          3730060.00
1974   2  23          3709360.00
1974   2  24          3694210.00
1974   2  25          3703600.00
1974   2  26          3722580.00
1974   2  27          3782050.00
1974   2  28          3825570.00
1974   3   1          3872720.00
1974   3   2          3920980.00
1974   3   3          3998820.00
1974   3   4          4044460.00
1974   3   5          4081210.00
1974   3   6          4111900.00
1974   3   7          4136940.00
1974   3   8          4185710.00
1974   3   9          4197420.00
1974   3  10          4244780.00
1974   3  11          4267290.00
1974   3  12          4290010.00
1974   3  13          4308790.00
1974   3  14          4333830.00
1974   3  15          4383700.00
1974   3  16          4411870.00
1974   3  17          4455090.00
1974   3  18          4524750.00
1974   3  19          4617640.00
1974   3  20          4752530.00
1974   3  21          4889940.00
1974   3  22          5008380.00
1974   3  23          5126200.00
1974   3  24          5226760.00
1974   3  25          5330760.00
1974   3  26          5411530.00
1974   3  27          5476750.00
1974   3  28          5559440.00
1974   3  29          5670100.00
1974   3  30          5781060.00
1974   3  31          5881420.00
1974   4   1          5964520.00
1974   4   2          6060940.00
1974   4   3          6140600.00
1974   4   4          6228240.00
1974   4   5          6279220.00
1974   4   6          6354040.00
1974   4   7          6427640.00
1974   4   8          6516190.00
1974   4   9          6638660.00
1974   4  10          6781520.00
1974   4  11          6917520.00
1974   4  12          7063520.00
